__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,29627909,2021-09-20T19:54:23.000Z,Julius now has an execution date,"<p>Today we learned that the Oklahoma Court of Criminal Appeals has assigned Julius Jones a November 18 execution date, even though the Pardon and Parole Board voted 3-1 to recommend his sentence be commuted.</p>
<p>We can't let this happen. We need everyone to take action today to encourage Gov. Kevin Stitt to approve the Parole Board's recommendation before it's too late. Please, lend your voice to the fight to save Julius' life.<br> <br>Here’s what you can do to help:</p>
<p>TAKE ACTION - <a href=""https://p2a.co/c7tcc4k"" target=""_blank"" rel=""nofollow"">Contact Governor Stitt and ask him to act urgently to accept the Pardon and Parole Board's recommendation. </a><br>DONATE - <a href=""https://www.representjustice.org/justice-for-julius-donate-today-2/"" target=""_blank"" rel=""nofollow"">to support our ongoing efforts to demand Justice for Julius</a><br>SHARE - your support and ask others to take action for #JusticeforJulius <a href=""https://www.justiceforjuliusjones.com/action"" target=""_blank"" rel=""nofollow"">https://www.justiceforjuliusjones.com/action</a></p>
<p>Thank you!</p>
<p>Rev. Cece Jones-Davis</p>","{'id': '225950822', 'petitionMedium': {'url': '//assets.change.org/photos/7/tw/sf/HATwsFAtTDgHRJA-800x450-noPad.jpg?1632167667', 'processing': False}}",,,
StarterPetitionUpdate,29616699,2021-09-17T19:36:57.000Z,The fight to save Julius Jones' life is not over,"<p>It's been incredible to see the outpouring of support these last few weeks - THANK YOU. Because of your efforts, the Oklahoma Pardon and Parole Board heard Julius Jones’ case this week and voted 3-1 to commute his sentence and take him off death row.  <br> <br>But the fight is not over – now we need Governor Kevin Stitt to approve the Board’s recommendation and officially grant Julius a commutation (this is URGENT – if Gov. Stitt rejects the Board’s decision, Julius will face execution later this year). <br> <br>Here’s what you can do to help:</p>
<p>TAKE ACTION - <a href=""https://p2a.co/txfmrtn"" target=""_blank"" rel=""nofollow"">Contact Governor Stitt and ask him to act urgently to accept the Pardon and Parole Board's recommendation. </a><br>DONATE - <a href=""https://www.representjustice.org/justice-for-julius-donate-today-2/"" target=""_blank"" rel=""nofollow"">to support our ongoing efforts to demand Justice for Julius</a><br>SHARE - your support and ask others to take action for #JusticeforJulius <a href=""https://www.justiceforjuliusjones.com/action"" target=""_blank"" rel=""nofollow"">https://www.justiceforjuliusjones.com/action</a></p>
<p>Thank you!</p>
<p>Rev. Cece Jones-Davis</p>",,,,
StarterPetitionUpdate,29524244,2021-08-27T17:19:13.000Z,Julius could be executed on 10/28 if we don't act,"<p><strong>Earlier this week, Oklahoma’s attorney general requested an October 28 execution date for Julius Jones. </strong></p>
<p>This occurred despite Julius having a commutation hearing scheduled for September 13th to present the mounting evidence that proves his innocence.</p>
<p>It is truly shocking—and, quite frankly, outrageous and cruel—that the promise of a fair hearing, which former AG Mike Hunter agreed Julius has a right to, might now be short-circuited because of this rush to resume executions. </p>
<p><a href=""https://p2a.co/VFxT3rJ"" target=""_blank"" rel=""nofollow"">So today, I need every single person who signed this petition to contact the Oklahoma Pardon &amp; Parole Board and demand that they keep Julius’ September 13th commutation hearing.</a> This fight has never been more urgent. Julius’ life is quite literally on the line and we need as many people as possible to make their voices heard.</p>
<p>Thanks,</p>
<p>Rev. Cece Jones-Davis</p>
<p>Justice for Julius</p>",,,,
StarterPetitionUpdate,29458544,2021-08-13T18:46:42.000Z,One month to save Julius Jones,"<p>For over 20 years, Julius Jones has been on death row in Oklahoma for a crime another man has reportedly confessed to committing. But in one month, that could change.</p>
<p>On September 13th, Julius will have a commutation hearing in front of the Oklahoma Pardon &amp; Parole Board. He’s exhausted all of his court appeals, so this really is his last shot at justice.</p>
<p>Over the next month, we need to do everything we can to help Julius get the freedom he deserves. So today, <a href=""https://www.votervoice.net/mobile/OKCATHOLIC/Campaigns/86855/Respond?p2asource=em_20210813-ct-CJD-onemonthout-actives&amp;ms=em_20210813-ct-CJD-onemonthout-actives&amp;emci=01fe855e-b6fa-eb11-b563-501ac57b8fa7&amp;emdi=ea000000-0000-0000-0000-000000000001&amp;ceid="" target=""_blank"" rel=""nofollow"">I’m asking you to contact the Pardon &amp; Parole Board and tell them you support Julius’ fight for justice.</a></p>
<p>Look, when I started the Justice for Julius petition on Change.org, I never thought it would turn into a much larger movement. More than six million people have signed the petition and over 50,000 letters have been sent to the Oklahoma Pardon and Parole Board—all in an effort to free Julius.</p>
<p>But we can’t let up now. We have to keep this momentum going as we head into the final month of this fight.</p>
<p><a href=""https://www.votervoice.net/mobile/OKCATHOLIC/Campaigns/86855/Respond?p2asource=em_20210813-ct-CJD-onemonthout-actives&amp;ms=em_20210813-ct-CJD-onemonthout-actives&amp;emci=01fe855e-b6fa-eb11-b563-501ac57b8fa7&amp;emdi=ea000000-0000-0000-0000-000000000001&amp;ceid="" target=""_blank"" rel=""nofollow"">So if you believe that Julius deserves freedom after 20 years of wrongful incarceration, then please, take a moment to contact the Oklahoma Pardon &amp; Parole board and tell them it’s time for justice.</a></p>
<p>Thanks, and more soon.</p>
<p>Cece Jones-Davis</p>","{'id': '225843475', 'petitionMedium': {'url': '//assets.change.org/photos/1/oj/zd/fOOjZdAiCadnPDu-800x450-noPad.jpg?1628880407', 'processing': False}}",,,
StarterPetitionUpdate,29183530,2021-06-09T17:46:55.000Z,Join us Friday for the live Justice for Julius Campaign Update,"<p><em>A message from Julius Jones' sister, Antoinette Jones:</em></p>
<p>For the past 21 years, my brother Julius Jones has been on death row in Oklahoma for a murder he did not commit. He was at home eating dinner with our family at the time of the crime. But the truth was no match for racial discrimination in our justice system and a shoddy legal defense, and my innocent big brother was sentenced to death.</p>
<p>It’s been more than two decades since I’ve been able to give Julius a hug—but thanks to organizations like Represent Justice that are giving my brother’s case a platform, I am so hopeful that we can finally get him out. In this fight to bring him home to us, every minute counts.</p>
<p>This Friday, June 11 at 11 a.m. CT, Represent Justice and the Justice for Julius campaign are hosting a live campaign update about the next steps we'll take to help my brother. We’ll be joined by more members of the Jones family, Julius' legal team, and faith and community leaders. <a href=""https://www.facebook.com/events/502563524417850/?emci=30fa9ef2-8cc8-eb11-a7ad-501ac57b8fa7&amp;emdi=ea000000-0000-0000-0000-000000000001&amp;ceid="" target=""_blank"" rel=""nofollow"">It will all be streamed on the Represent Justice Facebook page, and I’d love for you to join—will you RSVP now?</a></p>
<p>Building awareness for my brother’s case this summer is crucial because he has a commutation (lessening his sentence or even releasing him on time served) hearing on September 13th that could save his life—and because he’s exhausted all of his appeals, this is his last chance at freedom.</p>
<p>But despite everything, Julius, myself, and our family are keeping hope in our hearts. More than six million people have signed a petition calling for justice, and thousands have written the Oklahoma Pardon and Parole Board on behalf of my brother. And now, athletes and celebrities are calling for justice for Julius. Knowing we’re not in this alone helps me get up every morning and continue the fight.</p>
<p>I’m truly so grateful for all the support—but we can’t let up. So please, <a href=""https://www.facebook.com/events/502563524417850/?emci=30fa9ef2-8cc8-eb11-a7ad-501ac57b8fa7&amp;emdi=ea000000-0000-0000-0000-000000000001&amp;ceid="" target=""_blank"" rel=""nofollow"">join us for the Justice for Julius Campaign Update, live on Friday, June 11 at 11 a.m. CT on the Represent Justice Facebook page.</a></p>
<p>Thank you for everything,</p>
<p>Antoinette Jones</p>","{'id': '225651638', 'petitionMedium': {'url': '//assets.change.org/photos/1/hx/iz/glHxIZtBSbJpQML-800x450-noPad.jpg?1623260817', 'processing': False}}",,,
StarterPetitionUpdate,28681805,2021-03-10T01:48:14.000Z,Our Prayers are Answered,"<p>Earlier this week, our prayers for Julius Jones and his family were answered. In a 3-1 decision, the Oklahoma Pardon and Parole Board voted to grant Julius Jones a ""stage two"" commutation hearing, where he will be able to present the case for his innocence. </p>
<p>As you may know, Julius' defense team recently shared <a href=""https://www.youtube.com/watch?v=JLYzd1n5CzI"" rel=""nofollow"">new evidence</a> of his innocence, including a sworn affidavit from a man who says that Jones’ codefendant, Christopher Jordan, confessed to the murder Jones is on death row for (<a href=""https://www.youtube.com/watch?v=JLYzd1n5CzI"" rel=""nofollow"">watch this video for more information</a>).</p>
<p>We believe that compelling new evidence, combined with the tens of thousands of emails, calls and letters from people like you, helped to convince the Parole Board to do the right thing. We also know the fight to save Julius isn't over.</p>
<p>In the next few months, we will need your help even more. Please <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">continue to write the Pardon and Parole Board</a>, so they know the world is watching their next decision. Share social media content like <a href=""https://youtu.be/JLYzd1n5CzI"" rel=""nofollow"">this video</a> that outlines the case for Julius' innocence. And, of course we need your prayers, encouragement and love while we work together to take on a system that is committed to carrying out this execution regardless of Julius' innocence or the evidence in his favor. <br> </p>
<p>Earlier this week, Julius' sister Antoinette had this to say to the media: <em>""My family knows Julius is not guilty because we were with Julius at our house when the murder occurred. We never got to tell that story, and the truth about Julius has been buried for a long time. Now, finally, that truth may come out.”</em></p>
<p>I am heartbroken for Antoinette and her family, who have been through so much. But I am also encouraged and inspired by their resolve and I am committed to making sure that the truth does indeed see the light of day. I know you are too. Together, we will ensure the truth comes out because we know the truth will set Julius for free. </p>
<p>Sincerely,<br> <br>Rev. Cece Jones-Davis<br>Julius Jones Coalition</p>",,,,
StarterPetitionUpdate,28618296,2021-02-26T16:58:29.000Z,We Delivered 6.2 million signatures to the Pardon and Parole Board!,"<p>Dear Friends,</p>
<p>Yesterday over 100 advocates for Julius Jones gathered at Wesley United Methodist Church in Oklahoma City to pray, then walked just a few blocks to the Oklahoma Pardon and Parole Board Office.  </p>
<p>There, we delivered over 6.2 million of YOUR signatures to Mr. Tom Bates, executive director of the board. <strong>On March 8th, the parole board plans to review Julius’ commutation application and vote whether or not to give him a hearing later in the year.</strong> We believe the thousands of calls, letters and prayers from people like you have made a huge difference in ensuring Julius gets this final chance for freedom.</p>
<p>If you haven't done so yet (and even if you have!), please be sure to <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">write the Oklahoma Pardon and Parole Board</a> and Governor Kevin Stitt <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">through our website</a> and ask them to commute Julius' sentence. </p>
<p>Regarding yesterday’s rally, I’d like to extend my deepest gratitude to Rev. Adam Shahan and the Wesley United Methodist Church family for their generous hospitality. To Pastor Amy Little, Taylor Cockrell, Rev. Shannon Fleck, Rev. J.A. Reed, Rev. James Olson, Rev. Sean Jarrett, Pastor Jonathan Martin and Montrae Tisdale-Johnson and the Friends Chorale: your ministry at our rally encouraged our hearts and gave us fuel to keep moving forward. Thank you!</p>
<p>The struggle to save Julius is far from over. We have another very important event coming up next week!  On Tuesday, March 2nd at 6pmCT/7pmET, Bishop T.D. Jakes will host a national faith call to discuss Justice for Julius advocacy.  He has written a passionate letter of support to the Oklahoma Pardon and Parole Board and to Governor Kevin Stitt on Julius’ behalf already, and we look forward to this powerful brainstorm with leaders from around the country. You do not want to miss this!<br> <br><a href=""https://us02web.zoom.us/webinar/register/WN_YncCK4UTSP2gWn3SuWI3MA"" rel=""nofollow"">Click here</a> to register now, and be sure to share this information and link!<br>  <br>It’s an indescribable feeling knowing that millions of people have created a human chain to save the life of Julius Jones. I am so grateful to know that good always triumphs over evil. Always. <br> <br>Let’s keep the faith and make sure that the intensity of our words and deeds on behalf of Julius match our prayers and conviction.<br> <br>Sincerely,<br> <br>Rev. Cece Jones-Davis<br>Julius Jones Coalition</p>",,,,
StarterPetitionUpdate,28149822,2020-12-01T14:49:34.000Z,Help Save Julius' Life on #GivingTuesday,"<p>Last week, while many of us celebrated with friends and family, Julius Jones spent Thanksgiving in a cell waiting an execution date from the state of Oklahoma for a crime he did not commit. It was the twenty-first Thanksgiving he has spent on death row. <br> <br>Despite this injustice, Julius wants you to know he has a lot to be thankful for. He is thankful for God, Who continues to fill him with hope.  He is thankful for his family and friends, who never lost faith in him. And, he is thankful for men and women like you, who took the time to learn about his case and to advocate for his release. </p>
<p>With Oklahoma on the verge of restarting executions, next year will be the year that Julius is either executed or granted clemency. In the last year, our efforts have put unprecedented pressure on Oklahoma’s criminal justice system to reconsider Julius’ case. We have helped deliver thousands of emails to the Oklahoma Pardon and Parole Board and Governor Kevin Stitt’s office, connected influential voices like Kim Kardashian West and Baker Mayfield with the #JusticeforJulius campaign, and dramatically raised the profile of Julius’ case. <br> <br>We need to continue that work and get Julius across the finish line. But to do that, we need your help. Our advocacy efforts to keep the pressure on require purchasing supplies, running a website, and more. Please, this Giving Tuesday, <a href=""https://secure.everyaction.com/ftTpfmbF9UiPJV6Cc19Yrg2"" rel=""nofollow"">make a contribution</a> that will help save Julius’ life. <a href=""https://secure.everyaction.com/ftTpfmbF9UiPJV6Cc19Yrg2"" rel=""nofollow"">Donate today</a> and know that your support will go directly to the campaign to end this injustice and ensure Julius spends the next Thanksgiving at home with his family. <br> <br><a href=""https://secure.everyaction.com/ftTpfmbF9UiPJV6Cc19Yrg2"" rel=""nofollow"">Click here to make a donation now.</a> Justice requires all of us!</p>","{'id': '224923364', 'petitionMedium': {'url': '//assets.change.org/photos/6/ln/yn/yKLNyNfzbygYWmi-800x450-noPad.jpg?1606834176', 'processing': False}}",,,
StarterPetitionUpdate,28118453,2020-11-24T22:01:46.000Z,Kim Kardashian West Visits Julius Jones,"<p>If you didn’t already see it on social media or in the news, we have an exciting development to share with you: yesterday, Kim Kardashian-West visited Julius Jones in prison and met with his parents to offer him hope and continued support (read more about her visit <a href=""https://pagesix.com/2020/11/24/kim-kardashian-visits-oklahoma-inmate-on-death-row-julius-jones/"" rel=""nofollow"">here</a>). Since that visit, and thanks to Kim’s relentless advocacy, we’ve already seen thousands of people around the world take action through our website and write the Oklahoma Pardon and Parole Board an email of support for Julius (you can <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">click here</a> to write an email yourself).</p>
<p>We believe strongly that the effort to commute Julius’ sentence is gaining momentum every day. Now we need your help to ensure we continue to make progress. Please consider donating to the #justiceforjulius campaign <a href=""https://secure.everyaction.com/ftTpfmbF9UiPJV6Cc19Yrg2"" rel=""nofollow"">here</a>. Your dollars will contribute directly to the effort to save Julius’ life (our campaign needs support to buy rally-signs, t-shirts, and to support public relations outreach). Your support will help us save the life of this innocent man.</p>","{'id': '224901573', 'petitionMedium': {'url': '//assets.change.org/photos/6/eg/cj/oUeGcjxKJLoaIBA-800x450-noPad.jpg?1606255309', 'processing': False}}",,,
StarterPetitionUpdate,28099153,2020-11-20T21:50:33.000Z,Support Our Effort to Save Julius,"<p>This year has been difficult for all of us, yet we’ve found a way to continue helping others in important ways. For us, that means pushing forward with our effort to save Julius Jones, an innocent man on Oklahoma’s death row.  Because of these efforts, and with the support of people like you, Julius’ story has now reached tens of millions of people across the country and even the world.</p>
<p>The fight is not over yet, and Julius’ life still hangs in the balance. As the team strategically plans for 2021, we will need your support like never before. It has been 13 months since Julius filed for commutation with the Oklahoma Pardon and Parole Board. He still has not heard anything from them, and every day brings him closer to an execution date. </p>
<p>With the clock ticking, we must ramp up our energy and efforts for 2021! You can help by regularly donating to the #justiceforjulius campaign <a href=""https://secure.everyaction.com/ftTpfmbF9UiPJV6Cc19Yrg2"" rel=""nofollow"">here.</a> Your dollars will contribute directly to the effort to save Julius’ life (our campaign needs support to buy rally-signs, t-shirts, and to support public relations outreach). </p>
<p>Please consider <a href=""https://secure.everyaction.com/ftTpfmbF9UiPJV6Cc19Yrg2"" rel=""nofollow"">donating today</a> and help us save the life of this innocent man.</p>
<p><em>Note: The #JusticeforJulius campaign is supported by <a href=""https://www.representjustice.org/"" rel=""nofollow"">Represent Justice,</a> a 501(c)3 non-profit organization working for structural change to the justice system. EIN: 83-1501685</em></p>","{'id': '224887842', 'petitionMedium': {'url': '//assets.change.org/photos/3/jy/rk/peJYrkUlshannKk-800x450-noPad.jpg?1605909034', 'processing': False}}",,,
StarterPetitionUpdate,27930535,2020-10-21T20:32:37.000Z,"For Exonerees, ""The Sun Does Shine""","<p>This Friday at 6 PM CST we hope you can join us for a very special <a href=""https://www.facebook.com/justice4juliusjones"" rel=""nofollow"">Facebook Live</a> conversation with Anthony Ray Hinton. Anthony was wrongfully accused of murdering two fast-food restaurant managers and served 28 years on death row in Alabama before his exoneration. He was played by O’Shea Jackson Jr. in the film “Just Mercy.” The film, starring Michael B. Jordan and Jamie Foxx, follows attorney Brian Stevenson as he fights for the wrongly imprisoned — including Hinton.</p>
<p>Anthony’s case parallels Julius’ in so many ways. He was represented by an inexperienced, overwhelmed and underprepared public defender. He was convicted despite having a strong alibi (Hinton’s boss says he was at work when the murders took place; Julius’ parents say he was at home). In both cases, the state’s charges rested largely on “junk” forensic science that has since been disproven.</p>
<p>Most importantly, they are similar in the ways that the system was designed to protect itself, even in the face of obvious errors. The problems with Anthony’s case were so glaring that when he was finally granted a retrial by the U.S. Supreme Court, a new judge dismissed all charges and let him go free. For decades before that, however, the system ignored new evidence, swept contradictory testimony under the rug, and worked to cover its tracks – at the expense of Anthony’s freedom.</p>
<p>This Friday at 6 PM SCT, Anthony will join us <a href=""https://www.facebook.com/justice4juliusjones"" rel=""nofollow"">on Facebook</a> to share his thoughts on Julius Jones and what he learned from his long fight for justice. We hope you will <a href=""https://www.facebook.com/justice4juliusjones"" rel=""nofollow"">join us</a> and, while you’re at it, <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">write an email</a> of support to the Oklahoma Pardon and Parole Board and Governor Kevin Stitt.</p>
<p>When Anthony was released from prison, one of the first thing he said to reporters and the public was “The sun does shine.” It is our greatest hope that through our activism and advocacy, Julius can have his own moment in the sun, as a free man, with his family.</p>",,,,
StarterPetitionUpdate,27890205,2020-10-14T18:52:39.000Z,One More Year Without Justice,"<p>Tomorrow marks one year since Julius Jones filed his commutation application with the Oklahoma Pardon and Parole Board. A commutation hearing – where Julius can tell his side of the story and present the evidence of his innocence – is Julius’ best hope of getting off of death row.</p>
<p>Julius spends 23 hours a day alone in his cell and has now served over 21 years behind bars for a crime he didn’t commit. His only way of communicating with the outside world and telling his story is through people like YOU.</p>
<p>That’s why tomorrow we are asking all of Julius’ supporters to take the following three steps on the one-year anniversary of Julius’ commutation application being filed:</p>
<p>·      Post a graphic and a message from this <a href=""https://drive.google.com/drive/folders/15KHNH2qy4n9_fk7x2pwKPybKR0ISkkB_"" rel=""nofollow"">social media toolkit</a> to raise awareness of his case (use the #justiceforjulius hashtag);</p>
<p>·      Circulate the <a href=""https://www.change.org/p/julius-jones-is-innocent-don-t-let-him-be-executed-by-the-state-of-oklahoma"" rel=""nofollow"">Change.org petition</a> to save Julius’ life; help us get to 7 million signatures!</p>
<p>·      <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">Email the Pardon and Parole Board</a> and Gov. Kevin Stitt to request a commutation hearing for Julius.</p>
<p>We also invite you to join us at 6 PM CST tomorrow on our <a href=""https://www.instagram.com/justiceforjulius/"" rel=""nofollow"">Instagram page</a> to hear a LIVE conversation with Jimmy Lawson, Julius’ best friend, and Irv Roland, an activist and NBA trainer. They’ll share their thoughts on Julius, the criminal justice system, and what we can do to help right this terrible wrong.</p>
<p>Thank you for your commitment to justice and to saving the life of this innocent man!</p>","{'id': '224716945', 'petitionMedium': {'url': '//assets.change.org/photos/5/rg/ux/PiRguXPtKrRfkCA-800x450-noPad.jpg?1602701561', 'processing': False}}",,,
StarterPetitionUpdate,27739939,2020-09-17T18:18:04.000Z,Baker Mayfield Takes the Field for #JusticeforJulius,"<p>As the effort to saves Julius Jones from an unjust death sentence for a crime he did not commit continues, we have been overwhelmed by the support we have received from people all across the country. That includes over 6 million signatures on our Change.org petition as well as over 16,000 letters sent to the Oklahoma Pardon and Parole Board and Governor Kevin Stitt (if you haven’t sent a letter yet, please do so <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">here</a>!).</p>
<p>It has also included the support of several high-profile celebrities and athletes who have chosen to use their platform and fame as tools to fight injustice. The latest is Cleveland Browns Quarterback (and former University of Oklahoma sensation and Heisman trophy winner) Baker Mayfield. Baker has made the decision to wear Julius’ name on the back of his helmet this season and to use his post-game press conferences to speak out on Julius’ behalf. We want to offer our sincere thanks to him for his leadership and his fearlessness.</p>
<p>In fact, Julius was so moved by Baker’s actions that he has asked us to share the message below:</p>
<p><em>“Thank you to Baker Mayfield, who has spoken on issues of inequality, criminal justice and race, and  had the courage to speak up for me.  I know that advocating for someone in my position can be difficult, but Baker did it anyway because he felt called to take a stand.  I am thankful to Baker and the many who are lending their voices and their prayers to my family and me as we work to correct this injustice.”</em> - Julius Jones  </p>
<p>Standing up for what’s right isn’t always easy, and we are so grateful that people are willing to put their names and reputations on the line for this cause.</p>
<p>Lastly, make sure to <a href=""https://www.facebook.com/justice4juliusjones"" rel=""nofollow"">tune-in</a> to our Facebook Live Friday tomorrow (9/18) night at 6PM CST. We will be hearing from, Nancy Vollertsen, whose brother Greg spent five years on Oklahoma's death row for the brutal murder of his wife before being exonerated. Like Julius, Nancy’s brother spent 23 hours a day in a cell by himself while waiting to be executed. He was eventually released from prison without so much as an apology from the state. <a href=""https://www.facebook.com/justice4juliusjones"" rel=""nofollow"">Join us</a> tomorrow to hear Nancy’s story and why she’s now fighting for Julius’ life and his release from prison.</p>","{'id': '224603653', 'petitionMedium': {'url': '//assets.change.org/photos/5/sr/ea/PisrEaZaPGagCRX-800x450-noPad.jpg?1600366685', 'processing': False}}",,,
StarterPetitionUpdate,27703538,2020-09-11T18:46:14.000Z,Wrongfully Convicted Fernando Bermudez Speaks Out for Julius Jones,"<p>As part of Justice for Julius' recently launched “Facebook Live Fridays,” we are hosting a guest at 6PM CST every Friday on our <a href=""https://www.facebook.com/justice4juliusjones"" rel=""nofollow"">Facebook page</a> who can share their unique perspective on Julius’ case and why they are working to see him set free.  </p>
<p>Last week we heard from Jennifer Thompson, author of “Picking Cotton” and Board President for <a href=""https://healingjusticeproject.org/"" rel=""nofollow"">Healing Justice</a>. Jennifer has a unique perspective as the victim of a violent rape who wrongly identified her perpetrator, Ronald Cotton, who was imprisoned and later exonerated. We talked about what it’s like to navigate the criminal justice system as the victim of a terrible crime and how she came to terms with mistakenly identifying an innocent man. Jennifer has written Gov. Stitt on Julius’ behalf, and we greatly appreciated her sharing her story. If you missed our conversation, make sure to <a href=""https://www.facebook.com/watch/?v=961579607644289&amp;extid=Aaul5WvD9NmfdEM9"" rel=""nofollow"">check it out here.</a></p>
<p>Today I am excited to announce that we will be talking to <a href=""https://www.representjustice.org/speakers/fernando-bermudez/"" rel=""nofollow"">Fernando Bermudez</a>, a man who spent 18 years in prison for a murder he did not commit before being exonerated and released. Fernando was proven innocent in late 2009 with help from pro bono attorneys in Washington, D.C., New Jersey and New York. Mr. Bermudez’s exoneration makes him the first Latin-American male in NY-state legal history exonerated on “actual innocence” grounds. The sole evidence against him involved mistaken and coerced eyewitness identification by five teenagers, who later recanted their testimony.</p>
<p><a href=""https://www.facebook.com/justice4juliusjones"" rel=""nofollow"">Tune into our conversation TODAY at 6 PM CST.</a></p>
<p>We’ll continue to host grant new guests each week and to talk about why so many people from so many different walks of life are working to bring Justice for Julius Jones in the form of his commutation and release from prison.</p>
<p>As always, I encourage you to <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">write the Oklahoma Pardon and Parole Board through our website</a> and ask them to grant Julius clemency. We believe he will have a hearing in the next several months, and we need to make sure our voices are heard.</p>","{'id': '224576773', 'petitionMedium': {'url': '//assets.change.org/photos/7/uy/et/YbuYeTjNVPobeWc-800x450-noPad.jpg?1599849976', 'processing': False}}",,,
StarterPetitionUpdate,27647035,2020-09-02T19:38:34.000Z,"Rallies for Julius, More NBA Support, and More!","<p>As we continue the fight to bring Justice to Julius Jones and his family, we wanted to share some exciting news and updates with you.</p>
<p>One the anniversary of Dr. Martin Luther King, Jr.’s “March for Justice,” Julius’ cause took center stage. Julius’ mother Madeline and his childhood friend Jimmy Lawson <a href=""https://oklahoman.com/article/5670407/blm-marches-for-justice"" rel=""nofollow"">both spoke at an Oklahoma City “March for Justice,”</a> while Black Lives Matter OKC members <a href=""https://nondoc.com/2020/08/29/black-lives-matter-okc-rallies-for-julius-jones-at-washington-march/"" rel=""nofollow"">travelled to Washington, DC</a> with large “Justice for Julius” banners to participate in a demonstration on the National Mall.</p>
<p>Meanwhile, the NBA and its athletes with ties to Oklahoma continue to be incredible advocates for Julius. This week, the Oklahoma City Thunder’s Andre Roberson took the court with “Justice for Julius” written on his shoes after sending a letter to Governor Kevin Stitt asking for Julius’ sentence to be commuted (<a href=""https://static1.squarespace.com/static/5d4df5acea4f970001e70135/t/5f4f96ad027b493e931c1dd8/1599051437442/Andre+Roberson+Letter_Signed____.pdf"" rel=""nofollow"">read it here)</a>.</p>
<p>Lastly, I was honored to join Jenna Hatmaker to discuss the fight to free Julius on her <a href=""https://jenhatmaker.com/podcast/series-29/cece-jones-davis-realigning-the-gears-of-the-u-s-justice-system/"" rel=""nofollow"">“For the Love Podcast”</a>. If you are unfamiliar with Jenna, she is the best-selling author of “For the Love” and “Of Mess and Moxie,” whose top-10 podcast has millions of followers. Her current podcast series – “For the Love of Black Lives” – focuses on coming together “to fight for the wholeness and dignity of Black children and adults in our country and across the world.” Please listen and share her podcast with friends and family!</p>
<p>As always, I encourage you to <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">write the Oklahoma Pardon and Parole Board through our website</a> and ask them to grant Julius clemency. We believe he will have a hearing in the next several months, and we need to make sure our voices are heard.</p>
<p>Thank you for your love, support and activism. We are united in the cause of saving this innocent man’s life and delivering justice!</p>","{'id': '224536120', 'petitionMedium': {'url': '//assets.change.org/photos/8/hb/qv/PDhbQVpNwxtJjMt-800x450-noPad.jpg?1599075518', 'processing': False}}",,,
StarterPetitionUpdate,27596893,2020-08-26T02:32:18.000Z,Private Investigator Eric Cullen Weighs in On Julius' Case,"<p>I have been able to communicate with Julius recently and he is elated and uplifted by the support he has gotten here in Oklahoma and all around the world. Our voices and our activism are making a difference, and we believe that the Oklahoma Pardon and Parole Board and Oklahoma Governor Kevin Stitt will have no choice but to hear us and do the right thing by commuting Julius’ sentence. Please consider taking a moment to send them an email asking for Julius’ sentence to be commuted through our coalition website by <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">clicking here.</a></p>
<p>As we wait for a commutation hearing, we are continuing to shed light on Julius’ case and do everything we can to draw attention to his innocence. Last week, we were joined on Facebook by Tulsa-based Private Investigator Eric Cullen, who talked about why he has gotten involved in this case.</p>
<p>Cullen worked for over 14 years to exonerate three Tulsa men who were wrongfully convicted of murder. He sees similarities between those cases and Julius, including “young, black men with limited resources” convicted after “shoddy, incomplete investigations” and “the testimony of questionable witnesses incentivized to lie for their own self-preservation.” In a letter to Governor Stitt and the Parole Board, Eric wrote: “Based on my extensive experience with these cases and a review of Julius’ case, I’m confident Julius is as innocent as these men, and he deserves his freedom.”     </p>
<p>Please watch and share our Facebook Live conversation with friends and family <a href=""https://www.facebook.com/justice4juliusjones/videos/328141464905660/"" rel=""nofollow"">here!</a></p>","{'id': '224500048', 'petitionMedium': {'url': '//assets.change.org/photos/9/tq/zn/TKTqZnirfwFWJoE-800x450-noPad.jpg?1598409141', 'processing': False}}",,,
